Date,Time (HH:mm:ss),Time (Fract. Sec),Site,Chlorophyll RFU,Chlorophyll RFU,Cond µS/cm,Depth,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TAL PE RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg,Depth Round
7/15/20,09:43:19,0,north haven far,0.01,-0.01,6066,0.251,6755.4,98.7,101.6,8.77,0.357,3.68,6696.8,-0.63,0.72,4353,1.206,NA,NA,20.068,0.252,44.16608,-68.78335,6.6,6.25,11.7,767,0
7/15/20,09:43:20,0,north haven far,0.02,-0.02,6066.1,0.251,6755.6,98.7,101.6,8.77,0.357,3.68,6697,-0.65,0.71,4353,1.206,NA,NA,20.068,0.249,44.16607,-68.78335,6.5,6.25,11.7,767,0
7/15/20,09:43:21,0,north haven far,0.03,-0.02,6066.1,0.251,6755.7,98.7,101.6,8.77,0.357,3.68,6697.1,-0.67,0.72,4353,1.206,NA,NA,20.068,0.25,44.16607,-68.78335,6.7,6.25,11.7,767,0
7/15/20,09:43:22,0,north haven far,0.02,-0.03,6066.2,0.251,6755.8,98.7,101.6,8.77,0.357,3.68,6697.2,-0.7,0.72,4353,1.206,NA,NA,20.067,0.25,44.16606,-68.78335,6.5,6.25,11.7,767.1,0
7/15/20,09:43:23,0,north haven far,0.02,-0.04,6066.3,0.251,6756.1,98.7,101.6,8.77,0.357,3.68,6697.4,-0.71,0.71,4353,1.206,NA,NA,20.067,0.253,44.16606,-68.78335,6.1,6.25,11.7,767,0
7/15/20,09:43:24,0,north haven far,0.02,-0.04,6066.5,0.251,6756.3,98.7,101.6,8.77,0.357,3.68,6697.6,-0.73,0.72,4353,1.206,NA,NA,20.067,0.246,44.16606,-68.78335,6.3,6.25,11.7,767.1,0
7/15/20,09:43:25,0,north haven far,0.02,-0.05,6066.7,0.251,6756.6,98.7,101.6,8.77,0.357,3.68,6697.9,-0.74,0.72,4354,1.206,NA,NA,20.066,0.245,44.16606,-68.78335,6.1,6.25,11.7,767.1,0
7/15/20,09:43:26,0,north haven far,0.01,-0.05,6067.1,0.25,6757,98.7,101.6,8.77,0.357,3.68,6698.3,-0.75,0.72,4354,1.206,NA,NA,20.067,0.251,44.16605,-68.78335,6,6.25,11.7,767.1,0
7/15/20,09:43:27,0,north haven far,0.01,-0.04,6067.3,0.25,6757.2,98.7,101.6,8.77,0.356,3.68,6698.5,-0.76,0.72,4354,1.206,NA,NA,20.067,0.201,44.16605,-68.78335,5.9,6.25,11.7,767.1,0
7/15/20,09:43:28,0,north haven far,0,-0.04,6067.3,0.245,6757.1,98.7,101.5,8.77,0.349,3.68,6698.4,-0.77,0.75,4354,1.206,NA,NA,20.067,-0.018,44.16605,-68.78335,6,6.25,11.7,767,0
7/15/20,09:43:29,0,north haven far,0,-0.04,6066.8,0.238,6756.5,98.6,101.5,8.77,0.339,3.68,6697.9,-0.79,0.75,4354,1.206,NA,NA,20.067,-0.058,44.16604,-68.78335,5.7,6.25,11.7,767.1,0
7/15/20,09:43:30,0,north haven far,0,-0.03,6046,0.227,6733.7,98.6,101.5,8.78,0.324,3.67,6675.2,-0.79,0.79,4339,1.206,NA,NA,20.065,-0.174,44.16603,-68.78335,5.7,6.25,11.7,767,0
7/15/20,09:43:31,0,north haven far,-0.01,-0.02,5871.5,0.22,6539.8,98.6,101.5,8.78,0.314,3.55,6482.9,-0.78,0.82,4214,1.206,NA,NA,20.063,0.031,44.16603,-68.78335,5.9,6.25,11.7,767,0
7/15/20,09:43:32,0,north haven far,0,-0.02,7.4,0.216,8.3,98.6,101.4,8.77,0.308,0,8.2,-0.76,0.86,5,1.206,NA,NA,20.057,0.086,44.16602,-68.78336,5.6,6.25,11.7,767,0
7/15/20,09:43:33,0,north haven far,0.01,0,246.8,0.213,275,98.5,101.4,8.94,0.303,0.13,272.6,-0.74,0.95,177,1.206,NA,NA,20.051,0.096,44.16602,-68.78336,5.3,6.25,11.7,767,0
7/15/20,09:43:34,0,north haven far,0,0.02,6.3,0.209,7,98.5,101.4,8.95,0.297,0,7,-0.74,1.03,5,1.206,NA,NA,20.041,0.098,44.16601,-68.78336,5.4,6.25,11.7,767.1,0
7/15/20,09:43:35,0,north haven far,0.01,0.06,6,0.205,6.7,98.5,101.3,8.95,0.291,0,6.7,-0.71,1.07,4,1.206,NA,NA,20.035,0.1,44.16601,-68.78336,5,6.25,11.7,767.1,0
7/15/20,09:43:36,0,north haven far,0.02,0.1,5.5,0.201,6.2,98.4,101.3,8.94,0.285,0,6.1,-0.7,1.12,4,1.206,NA,NA,20.022,0.1,44.166,-68.78336,4.9,6.25,11.7,767.1,0
7/15/20,09:43:37,0,north haven far,0.02,0.13,5.3,0.197,6,98.4,101.2,8.94,0.28,0,5.9,-0.66,1.18,4,1.206,NA,NA,20.014,0.099,44.166,-68.78336,5,6.25,11.7,767,0
7/15/20,09:43:38,0,north haven far,0.02,0.15,5.2,0.193,5.8,98.3,101.1,8.94,0.274,0,5.8,-0.65,1.23,4,1.206,NA,NA,19.996,0.1,44.166,-68.78336,4.8,6.25,11.7,767,0
7/15/20,09:43:39,0,north haven far,0.02,0.18,5.2,0.189,5.8,98.2,101.1,8.93,0.269,0,5.7,-0.65,1.31,4,1.206,NA,NA,19.985,0.099,44.166,-68.78336,4.7,6.25,11.7,767.1,0
7/15/20,09:43:40,0,north haven far,0.02,0.2,5.1,0.185,5.7,98.1,101,8.93,0.262,0,5.6,-0.63,1.37,4,1.206,NA,NA,19.96,0.101,44.16599,-68.78336,4.4,6.25,11.7,767.1,0
7/15/20,09:43:41,0,north haven far,0.03,0.23,5,0.181,5.6,98.1,100.9,8.92,0.257,0,5.5,-0.6,1.44,4,1.206,NA,NA,19.946,0.103,44.16598,-68.78336,4.6,6.25,11.7,767,0
7/15/20,09:43:42,0,north haven far,0.05,0.24,4.9,0.177,5.4,97.9,100.8,8.92,0.251,0,5.4,-0.57,1.49,4,1.206,NA,NA,19.915,0.098,44.16598,-68.78336,4.7,6.25,11.7,767.1,0
7/15/20,09:43:43,0,north haven far,0.04,0.25,4.8,0.173,5.4,97.8,100.7,8.91,0.246,0,5.3,-0.5,1.56,3,1.206,NA,NA,19.892,0.098,44.16597,-68.78336,4.7,6.25,11.7,767,0
7/15/20,09:43:44,0,north haven far,0.06,0.26,4.8,0.17,5.4,85.5,88,7.79,0.242,0,5.4,-0.47,1.64,3,1.206,NA,NA,19.859,0.281,44.16597,-68.78336,5.1,6.25,11.7,767.1,0
7/15/20,09:43:45,0,north haven far,0.09,0.25,5.4,0.174,6.3,88.7,91.2,8.3,0.247,0,6.2,-0.44,1.68,4,1.206,NA,NA,17.784,0.396,44.16597,-68.78336,5.1,6.25,11.7,767.1,0
7/15/20,09:43:46,0,north haven far,0.1,0.23,39703.1,0.175,47413,90.6,93.3,7.25,0.254,30.47,46806.2,-0.45,1.7,30424,1.206,NA,NA,16.966,0.444,44.16597,-68.78336,5.2,6.25,11.7,767.1,0
7/15/20,09:43:47,0,north haven far,0.12,0.23,39700.2,0.18,48180.9,91.5,94.2,7.38,0.262,30.99,47527.1,-0.44,1.74,30893,1.206,NA,NA,16.378,0.452,44.16596,-68.78336,5,6.25,11.7,767.1,0
7/15/20,09:43:48,0,north haven far,0.14,0.22,39617.4,0.185,48390.2,92.2,94.9,7.51,0.269,31.12,47719.6,-0.45,1.78,31018,1.206,NA,NA,16.065,0.459,44.16595,-68.78336,4.7,6.25,11.7,767.2,0
7/15/20,09:43:49,0,north haven far,0.16,0.21,39576.6,0.194,48749.8,93,95.7,7.61,0.282,31.36,48056.5,-0.45,1.76,31237,1.206,NA,NA,15.761,0.498,44.16595,-68.78336,4.7,6.24,11.7,767.1,0
7/15/20,09:43:50,0,north haven far,0.17,0.19,39553.8,0.199,49001.7,93.5,96.2,7.68,0.289,31.53,48293.2,-0.49,1.74,31391,1.206,NA,NA,15.496,0.49,44.16594,-68.78336,4.7,6.24,11.7,767.1,0
7/15/20,09:43:51,0,north haven far,0.19,0.18,39539.3,0.203,49242.4,94,96.7,7.74,0.296,31.69,48520.2,-0.52,1.72,31538,1.206,NA,NA,15.309,0.445,44.16594,-68.78336,5,6.24,11.7,767.1,0
7/15/20,09:43:52,0,north haven far,0.21,0.16,39534.9,0.21,49422.7,94.3,97.1,7.8,0.306,31.81,48690.7,-0.56,1.66,31649,1.206,NA,NA,15.136,0.433,44.16593,-68.78335,4.7,6.24,11.7,767,0
7/15/20,09:43:53,0,north haven far,0.21,0.17,39527,0.214,49586.6,94.7,97.5,7.85,0.311,31.92,48845.6,-0.59,1.64,31750,1.206,NA,NA,15.012,0.415,44.16592,-68.78335,4.9,6.24,11.7,767,0
7/15/20,09:43:54,0,north haven far,0.22,0.17,39522.1,0.219,49708.9,95.1,97.8,7.89,0.319,32,48961.3,-0.6,1.63,31825,1.206,NA,NA,14.893,0.465,44.16592,-68.78335,4.8,6.24,11.7,767,0
7/15/20,09:43:55,0,north haven far,0.22,0.15,39519.4,0.226,49827.6,95.4,98.2,7.93,0.329,32.08,49073.8,-0.61,1.62,31898,1.206,NA,NA,14.807,0.46,44.16591,-68.78335,5.2,6.24,11.7,767.1,0
7/15/20,09:43:56,0,north haven far,0.22,0.16,39517.9,0.231,49916.4,95.7,98.4,7.96,0.336,32.14,49158.1,-0.64,1.6,31953,1.206,NA,NA,14.723,0.484,44.1659,-68.78335,5.7,6.24,11.7,767,0
7/15/20,09:43:57,0,north haven far,0.22,0.16,39515.7,0.237,50002.7,95.9,98.7,7.99,0.346,32.2,49239.9,-0.66,1.58,32006,1.206,NA,NA,14.66,0.501,44.1659,-68.78334,5.5,6.24,11.7,767,0
7/15/20,09:43:58,0,north haven far,0.22,0.17,39513.5,0.246,50068.2,96.2,99,8.02,0.359,32.24,49302.1,-0.66,1.55,32046,1.206,NA,NA,14.598,0.521,44.1659,-68.78334,4.8,6.24,11.7,767.1,0
7/15/20,09:43:59,0,north haven far,0.22,0.19,39511.6,0.252,50133.5,96.4,99.2,8.05,0.367,32.29,49364.1,-0.67,1.55,32087,1.206,NA,NA,14.55,0.516,44.16589,-68.78334,5.3,6.25,11.7,767,0
7/15/20,09:44:00,0,north haven far,0.22,0.2,39509.4,0.258,50182.2,96.7,99.5,8.08,0.376,32.32,49410.3,-0.68,1.53,32117,1.206,NA,NA,14.503,0.504,44.16588,-68.78334,5.1,6.25,11.7,767,0
7/15/20,09:44:01,0,north haven far,0.22,0.21,39507.4,0.268,50288.7,97.3,100.1,8.13,0.39,32.39,49511.5,-0.71,1.52,32182,1.206,NA,NA,14.421,0.491,44.16588,-68.78334,5.3,6.25,11.7,767.1,0
7/15/20,09:44:02,0,north haven far,0.23,0.22,39505,0.272,50431.4,97.7,100.5,8.18,0.396,32.49,49647.2,-0.76,1.5,32271,1.206,NA,NA,14.29,0.477,44.16587,-68.78333,5.1,6.25,11.7,767.1,0
7/15/20,09:44:03,0,north haven far,0.23,0.24,39501.1,0.278,50554,98.1,101,8.23,0.404,32.57,49763.9,-0.75,1.51,32347,1.206,NA,NA,14.203,0.453,44.16587,-68.78333,5.1,6.25,11.7,767.1,0
7/15/20,09:44:04,0,north haven far,0.23,0.25,39497.4,0.283,50631.1,98.5,101.4,8.27,0.413,32.62,49837.2,-0.74,1.5,32394,1.206,NA,NA,14.13,0.433,44.16586,-68.78333,5.4,6.25,11.7,767,0
7/15/20,09:44:05,0,north haven far,0.24,0.26,39493.9,0.287,50697.9,98.8,101.7,8.31,0.418,32.66,49900.7,-0.72,1.51,32435,1.206,NA,NA,14.081,0.397,44.16585,-68.78332,5.8,6.25,11.7,767,0
7/15/20,09:44:06,0,north haven far,0.24,0.28,39491.1,0.294,50741.8,99.1,102,8.34,0.429,32.69,49942.4,-0.71,1.51,32463,1.206,NA,NA,14.039,0.28,44.16584,-68.78331,5.8,6.25,11.7,767,0
7/15/20,09:44:07,0,north haven far,0.25,0.29,39487.7,0.302,50779.1,99.4,102.3,8.37,0.44,32.72,49977.9,-0.68,1.51,32486,1.206,NA,NA,14.011,0.207,44.16582,-68.7833,6,6.25,11.7,767,0
7/15/20,09:44:08,0,north haven far,0.25,0.3,39484.5,0.309,50804.9,99.7,102.6,8.39,0.45,32.74,50002.4,-0.67,1.51,32502,1.206,NA,NA,13.984,0.163,44.16581,-68.78329,5.5,6.25,11.7,767,0
7/15/20,09:44:09,0,north haven far,0.26,0.31,39482.9,0.311,50831.6,99.9,102.8,8.41,0.453,32.75,50027.8,-0.66,1.53,32518,1.206,NA,NA,13.964,0.164,44.16579,-68.78329,5.2,6.25,11.6,767.1,0
7/15/20,09:44:10,0,north haven far,0.27,0.3,39482.4,0.314,50851.6,100.1,103,8.43,0.457,32.77,50046.8,-0.66,1.54,32530,1.206,NA,NA,13.946,0.165,44.16578,-68.78329,5.3,6.25,11.6,767.1,0
7/15/20,09:44:11,0,north haven far,0.27,0.31,39482.3,0.316,50870.4,100.3,103.3,8.45,0.46,32.78,50064.8,-0.65,1.53,32542,1.206,NA,NA,13.933,0.188,44.16576,-68.78329,5.5,6.25,11.6,767,0
7/15/20,09:44:12,0,north haven far,0.27,0.31,39482,0.319,50884.3,100.5,103.4,8.47,0.465,32.79,50078,-0.63,1.53,32551,1.206,NA,NA,13.921,0.214,44.16574,-68.78329,5.9,6.25,11.6,767.1,0
7/15/20,09:44:13,0,north haven far,0.27,0.31,39484.3,0.321,50900.7,100.7,103.6,8.49,0.468,32.8,50093.8,-0.63,1.53,32561,1.206,NA,NA,13.911,0.191,44.16573,-68.78329,5.4,6.25,11.6,767,0
7/15/20,09:44:14,0,north haven far,0.26,0.31,39486.7,0.324,50913,100.9,103.8,8.5,0.472,32.81,50105.6,-0.63,1.52,32569,1.206,NA,NA,13.903,0.216,44.16572,-68.78329,5.1,6.25,11.6,767,0
7/15/20,09:44:15,0,north haven far,0.26,0.31,39489.3,0.327,50924.6,101,104,8.52,0.477,32.82,50116.8,-0.62,1.54,32576,1.206,NA,NA,13.898,0.206,44.16571,-68.7833,4.5,6.25,11.6,767,0
7/15/20,09:44:16,0,north haven far,0.26,0.29,39490.3,0.329,50931.5,101.2,104.1,8.53,0.48,32.82,50123.4,-0.62,1.53,32580,1.206,NA,NA,13.893,0.165,44.16569,-68.78332,4.2,6.25,11.6,767.1,0
7/15/20,09:44:17,0,north haven far,0.26,0.28,39492.2,0.33,50939,101.3,104.2,8.54,0.481,32.83,50130.6,-0.62,1.53,32585,1.206,NA,NA,13.889,0.141,44.16568,-68.78333,4.2,6.25,11.6,767.1,0
7/15/20,09:44:18,0,north haven far,0.26,0.28,37662.6,0.331,48582.5,101.4,104.3,8.55,0.481,31.14,47811.5,-0.61,1.51,31077,1.206,NA,NA,13.886,0.099,44.16566,-68.78334,4.1,6.25,11.6,767,0
7/15/20,09:44:19,0,north haven far,0.26,0.31,28524.8,0.332,36798.6,101.5,104.4,9.1,0.481,22.9,36214.5,-0.6,1.6,23539,1.206,NA,NA,13.883,0.095,44.16565,-68.78336,4.6,6.25,11.7,767.1,0
7/15/20,09:44:20,0,north haven far,0.28,0.4,21749.2,0.334,28060.2,101.5,104.5,9.11,0.48,17.01,27614.7,-0.55,1.72,17950,1.206,NA,NA,13.879,0.095,44.16564,-68.78339,4.7,6.25,11.7,767,0
7/15/20,09:44:21,0,north haven far,0.31,0.51,15011.7,0.335,19369.5,101.6,104.6,10.14,0.48,11.36,19061.9,-0.46,1.78,12390,1.206,NA,NA,13.875,0.093,44.16563,-68.78341,4.9,6.25,11.7,767,0
7/15/20,09:44:22,0,north haven far,0.42,0.62,388.7,0.337,501.6,101.7,104.6,10.49,0.479,0.24,493.7,-0.38,1.94,321,1.206,NA,NA,13.871,0.095,44.16563,-68.78343,4.8,6.25,11.7,767,0
7/15/20,09:44:23,0,north haven far,0.44,0.66,388.7,0.326,501.7,101.7,104.7,10.5,0.464,0.24,493.7,-0.31,1.93,321,1.206,NA,NA,13.868,0.094,44.16564,-68.78346,4.7,6.25,11.7,767,0
7/15/20,09:44:24,0,north haven far,0.41,0.65,49.8,0.317,64.3,101.7,104.7,10.51,0.451,0.03,63.3,-0.25,1.93,41,1.206,NA,NA,13.866,0.095,44.16565,-68.78349,4.6,6.25,11.7,767,0
7/15/20,09:44:25,0,north haven far,0.4,0.65,41.8,0.309,53.9,101.7,104.6,10.51,0.44,0.02,53.1,-0.18,1.94,35,1.206,NA,NA,13.866,0.095,44.16566,-68.78351,4.5,6.25,11.7,767.1,0
7/15/20,09:44:26,0,north haven far,0.37,0.66,36.5,0.298,47.2,101.6,104.6,10.5,0.424,0.02,46.4,-0.1,1.96,30,1.206,NA,NA,13.866,0.095,44.16568,-68.78352,4.3,6.25,11.7,767,0
7/15/20,09:44:27,0,north haven far,0.35,0.67,32,0.29,41.3,101.5,104.5,10.49,0.412,0.02,40.7,-0.02,1.99,26,1.206,NA,NA,13.866,0.094,44.1657,-68.78354,3.7,6.25,11.7,767.1,0
7/15/20,09:44:28,0,north haven far,0.36,0.68,177.8,0.275,229.4,101.4,104.3,10.48,0.391,0.11,225.8,0.06,1.96,147,1.206,NA,NA,13.867,0.096,44.16571,-68.78355,4.3,6.25,11.7,767.1,0
7/15/20,09:44:29,0,north haven far,0.33,0.66,115.9,0.266,149.5,101.3,104.2,10.46,0.379,0.07,147.1,0.13,2,96,1.206,NA,NA,13.869,0.097,44.16574,-68.78355,4.4,6.25,11.7,767,0
7/15/20,09:44:30,0,north haven far,0.27,0.52,53.2,0.257,68.6,101.1,104,10.45,0.365,0.03,67.6,0.23,2.04,44,1.206,NA,NA,13.872,0.095,44.16576,-68.78355,4.4,6.25,11.7,767.2,0
7/15/20,09:44:31,0,north haven far,0.28,0.44,42,0.249,54.2,100.9,103.9,10.43,0.354,0.02,53.4,0.34,2.11,35,1.206,NA,NA,13.876,0.096,44.16578,-68.78355,4.3,6.25,11.7,767,0
7/15/20,09:44:32,0,north haven far,0.33,0.46,2263.3,0.237,2920,100.8,103.7,10.4,0.337,1.5,2873.7,0.43,2.41,1868,1.206,NA,NA,13.88,0.096,44.16581,-68.78355,4.1,6.25,11.7,767,0
7/15/20,09:44:33,0,north haven far,0.19,0.4,59.7,0.228,76.9,100.6,103.6,10.38,0.324,0.03,75.7,0.48,2.47,49,1.206,NA,NA,13.886,0.096,44.16584,-68.78355,4,6.25,11.7,767,0
7/15/20,09:44:34,0,north haven far,0.24,0.36,275.4,0.218,355.2,100.5,103.4,10.38,0.309,0.17,349.6,0.57,-0.67,227,1.206,NA,NA,13.893,0.097,44.16587,-68.78356,4,6.25,11.7,767,0
7/15/20,09:44:35,0,north haven far,0.37,0.44,275.4,0.207,355.2,100.3,103.2,10.35,0.294,0.17,349.5,0.67,4.12,227,1.206,NA,NA,13.903,0.097,44.16589,-68.78356,4.2,6.25,11.7,767.1,0
7/15/20,09:44:36,0,north haven far,0.44,0.47,77.4,0.194,99.7,100.1,103.1,10.34,0.276,0.05,98.1,0.74,3.53,64,1.206,NA,NA,13.911,0.097,44.16592,-68.78355,4.5,6.25,11.7,767,0
7/15/20,09:44:37,0,north haven far,0.54,0.48,252.8,0.183,325.8,100,102.9,10.32,0.26,0.15,320.7,0.83,-0.96,208,1.206,NA,NA,13.92,0.097,44.16594,-68.78355,4.4,6.25,11.7,767,0
7/15/20,09:44:38,0,north haven far,0.57,0.48,85.8,0.173,110.6,99.8,102.8,10.3,0.245,0.05,108.9,0.85,0.46,71,1.206,NA,NA,13.928,0.099,44.16597,-68.78355,5.1,6.25,11.7,767,0
7/15/20,09:44:39,0,north haven far,0.57,0.47,108.4,0.162,139.7,99.7,102.6,10.29,0.231,0.06,137.5,0.87,1.46,89,1.206,NA,NA,13.937,0.097,44.16599,-68.78355,5,6.24,11.7,767.1,0
7/15/20,09:44:40,0,north haven far,0.85,0.54,1129.9,0.152,1455.4,99.6,102.5,10.27,0.217,0.72,1432.4,0.86,1.99,931,1.206,NA,NA,13.943,0.095,44.16602,-68.78355,5.4,6.24,11.7,767,0
7/15/20,09:44:41,0,north haven far,0.95,0.61,308.2,0.141,397,99.6,102.5,10.26,0.201,0.19,390.7,0.84,2.59,254,1.206,NA,NA,13.95,0.096,44.16605,-68.78355,5.7,6.24,11.7,767,0
7/15/20,09:44:42,0,north haven far,0.86,0.58,65.1,0.133,83.8,99.5,102.4,10.27,0.189,0.04,82.5,0.8,2.56,54,1.206,NA,NA,13.954,0.097,44.16607,-68.78355,6,6.24,11.7,767,0
7/15/20,09:44:43,0,north haven far,0.72,0.44,58.4,0.126,75.2,99.5,102.4,10.26,0.179,0.03,74,0.8,2.45,48,1.206,NA,NA,13.959,0.096,44.1661,-68.78355,5.8,6.24,11.7,767.1,0
7/15/20,09:44:44,0,north haven far,0.66,0.43,51.1,0.122,65.8,99.4,102.3,10.25,0.173,0.03,64.8,0.8,2.48,42,1.206,NA,NA,13.964,0.096,44.16613,-68.78354,6,6.24,11.7,767,0
7/15/20,09:44:45,0,north haven far,0.59,0.48,85.1,0.119,109.6,99.3,102.2,10.24,0.169,0.05,107.9,0.8,2.35,70,1.206,NA,NA,13.969,0.096,44.16616,-68.78354,6,6.24,11.7,767.1,0
7/15/20,09:44:46,0,north haven far,0.64,0.49,288.3,0.117,371.1,99.2,102.1,10.22,0.166,0.18,365.3,0.83,7.86,237,1.206,NA,NA,13.973,0.097,44.16618,-68.78353,6,6.24,11.7,767.1,0
7/15/20,09:44:47,0,north haven far,0.81,0.58,1015.8,0.115,1307.4,99.1,102,10.15,0.163,0.65,1286.8,0.89,7.9,836,1.206,NA,NA,13.977,0.1,44.16621,-68.78353,6.4,6.24,11.7,767,0
7/15/20,09:44:48,0,north haven far,0.85,0.67,342.3,0.113,440.5,99.1,102,10.21,0.161,0.21,433.5,0.91,8.47,282,1.206,NA,NA,13.978,0.099,44.16623,-68.78352,6.5,6.24,11.7,767,0
7/15/20,09:44:49,0,north haven far,0.15,0.82,343,0.111,441.4,99.1,101.9,10.19,0.157,0.21,434.5,0.95,0.82,282,1.206,NA,NA,13.979,0.1,44.16626,-68.78352,6.5,6.25,11.7,767,0
7/15/20,09:44:50,0,north haven far,1.96,0.81,168.3,0.107,216.6,99.1,101.9,10.21,0.152,0.1,213.2,0.92,0.36,139,1.206,NA,NA,13.979,0.1,44.16629,-68.78352,6.6,6.25,11.7,767,0
7/15/20,09:44:51,0,north haven far,-0.15,0.82,317.9,0.105,409.2,99.1,101.9,10.2,0.149,0.19,402.7,0.91,2.57,262,1.206,NA,NA,13.978,0.102,44.16631,-68.78351,6.9,6.25,11.7,767,0
7/15/20,09:44:52,0,north haven far,0.21,0.74,53.3,0.102,68.6,99.1,102,10.21,0.145,0.03,67.6,0.92,1.71,44,1.206,NA,NA,13.976,0.101,44.16634,-68.78349,6.7,6.25,11.7,767,0
7/15/20,09:44:53,0,north haven far,0.21,0.78,49.5,0.099,63.8,99.1,102,10.22,0.141,0.03,62.8,0.91,1.73,41,1.206,NA,NA,13.974,0.101,44.16636,-68.78348,6.4,6.25,11.7,767.1,0
7/15/20,09:44:54,0,north haven far,0.22,1,225.4,0.098,290.2,99.1,102,10.22,0.139,0.14,285.6,0.89,1.66,186,1.206,NA,NA,13.973,0.099,44.16639,-68.78346,6.1,6.25,11.7,767.1,0
7/15/20,09:44:55,0,north haven far,0.17,3.34,106.6,0.097,137.3,99.1,102,10.21,0.138,0.06,135.1,0.86,1.75,88,1.206,NA,NA,13.973,0.101,44.16641,-68.78345,5.7,6.25,11.7,767.1,0
7/15/20,09:44:56,0,north haven far,0.14,4.09,66.3,0.097,85.3,99.1,102,10.21,0.138,0.04,84,0.84,1.71,55,1.206,NA,NA,13.972,0.104,44.16644,-68.78342,5.4,6.25,11.7,767,0
7/15/20,09:44:57,0,north haven far,0.15,4.1,77.4,0.097,99.6,99.1,101.9,10.21,0.138,0.05,98,0.85,1.77,64,1.206,NA,NA,13.971,0.102,44.16646,-68.7834,5.2,6.25,11.7,767,0
7/15/20,09:44:58,0,north haven far,0.15,3.69,71.5,0.098,92,99,101.9,10.21,0.139,0.04,90.5,0.84,1.81,59,1.206,NA,NA,13.97,0.103,44.16648,-68.78339,5,6.25,11.7,767,0
7/15/20,09:44:59,0,north haven far,0.15,3.62,68,0.098,87.6,99,101.9,10.21,0.139,0.04,86.2,0.78,1.84,56,1.206,NA,NA,13.969,0.102,44.1665,-68.78337,4.9,6.25,11.7,767,0
7/15/20,09:45:00,0,north haven far,0.14,3.56,59.2,0.098,76.2,99,101.9,10.2,0.139,0.03,75,0.79,1.87,49,1.207,NA,NA,13.97,0.102,44.16652,-68.78336,4.9,6.25,11.7,767,0
7/15/20,09:45:01,0,north haven far,0.13,3.44,51.4,0.098,66.1,98.9,101.8,10.2,0.139,0.03,65.1,0.8,1.87,42,1.206,NA,NA,13.972,0.099,44.16653,-68.78334,5.4,6.25,11.7,767,0
7/15/20,09:45:02,0,north haven far,0.19,3.95,50.7,0.098,65.3,98.8,101.7,10.19,0.14,0.03,64.3,0.84,1.86,42,1.206,NA,NA,13.974,0.101,44.16654,-68.78333,5.9,6.25,11.7,767,0
7/15/20,09:45:03,0,north haven far,0.25,-0.02,50.7,0.098,65.3,98.7,101.6,10.18,0.14,0.03,64.3,0.87,1.99,42,1.206,NA,NA,13.973,0.102,44.16656,-68.78332,5.9,6.25,11.7,767.1,0
7/15/20,09:45:04,0,north haven far,0.28,0.96,38344.3,0.096,49357.5,98.7,101.5,8.45,0.14,31.7,48577.3,0.86,2.03,31575,1.206,NA,NA,13.971,0.1,44.16656,-68.7833,6.5,6.25,11.7,767,0
7/15/20,09:45:05,0,north haven far,0.21,0.1,39488.7,0.097,50835.5,98.7,101.5,8.31,0.141,32.76,50031.8,0.79,2.01,32521,1.206,NA,NA,13.966,0.113,44.16658,-68.78329,6.5,6.25,11.7,767.1,0
7/15/20,09:45:06,0,north haven far,0.22,0.14,39525.7,0.098,50891.5,98.7,101.5,8.31,0.142,32.8,50086.6,0.66,1.96,32556,1.206,NA,NA,13.961,0.156,44.16659,-68.78328,6.6,6.25,11.7,767,0
7/15/20,09:45:07,0,north haven far,0.23,0.16,39526.3,0.1,50900.9,98.7,101.6,8.31,0.145,32.8,50095.6,0.6,1.94,32562,1.206,NA,NA,13.953,0.178,44.1666,-68.78326,6.2,6.25,11.7,767,0
7/15/20,09:45:08,0,north haven far,0.22,0.21,39521.1,0.103,50905.3,98.8,101.7,8.32,0.15,32.81,50099.5,0.49,1.92,32565,1.206,NA,NA,13.945,0.205,44.1666,-68.78325,6.2,6.25,11.7,767.1,0
7/15/20,09:45:09,0,north haven far,0.21,0.22,39523,0.105,50917.5,98.9,101.8,8.33,0.152,32.81,50111.3,0.38,1.89,32572,1.206,NA,NA,13.936,0.154,44.16661,-68.78324,6.5,6.25,11.7,767,0
7/15/20,09:45:10,0,north haven far,0.28,0.25,39521.9,0.104,50928.7,99,101.9,8.34,0.152,32.82,50121.9,0.4,1.95,32579,1.206,NA,NA,13.928,0.106,44.16661,-68.78323,6.5,6.25,11.7,767.1,0
7/15/20,09:45:11,0,north haven far,0.3,0.28,39574.1,0.109,51007.8,99.2,102.1,8.36,0.159,32.88,50199.5,0.35,1.94,32630,1.206,NA,NA,13.917,0.286,44.16662,-68.78322,6.5,6.25,11.7,767,0
7/15/20,09:45:12,0,north haven far,0.32,0.29,39516.1,0.113,50947.6,99.4,102.3,8.38,0.165,32.83,50139.8,0.27,1.95,32591,1.206,NA,NA,13.907,0.262,44.16662,-68.7832,6.6,6.25,11.7,767,0
