Date,Time (HH:mm:ss),Time (Fract. Sec),Site,Chlorophyll RFU,Chlorophyll RFU,Cond µS/cm,Depth,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TAL PE RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg,Depth Round
7/15/20,09:17:34,0,stonington far,0.04,-0.07,5085.9,0.611,5522.3,103.3,106.3,9.02,0.87,2.97,5484.2,-0.32,1.8,3565,1.206,NA,NA,21.197,0.609,44.12193,-68.72053,4.2,6.25,11.7,766.9,1
7/15/20,09:17:35,0,stonington far,0.05,-0.05,5085.2,0.61,5521.7,103.3,106.3,9.02,0.868,2.97,5483.7,-0.33,1.8,3564,1.206,NA,NA,21.195,0.61,44.12193,-68.72054,4.1,6.25,11.7,766.9,1
7/15/20,09:17:36,0,stonington far,0.05,-0.04,5086.3,0.61,5523.2,103.3,106.3,9.02,0.868,2.97,5485.1,-0.32,1.78,3565,1.206,NA,NA,21.194,0.609,44.12193,-68.72055,4.8,6.25,11.7,766.9,1
7/15/20,09:17:37,0,stonington far,0.05,-0.04,5087,0.61,5524.1,103.3,106.3,9.01,0.867,2.97,5485.9,-0.32,1.8,3566,1.206,NA,NA,21.193,0.609,44.12193,-68.72055,4.1,6.25,11.7,766.8,1
7/15/20,09:17:38,0,stonington far,0.05,-0.03,5087.4,0.61,5524.6,103.2,106.3,9.01,0.867,2.97,5486.5,-0.29,1.8,3566,1.206,NA,NA,21.192,0.609,44.12193,-68.72056,3.8,6.25,11.7,766.8,1
7/15/20,09:17:39,0,stonington far,0.06,-0.02,5088.2,0.61,5525.5,103.2,106.2,9.01,0.867,2.97,5487.4,-0.27,1.79,3567,1.206,NA,NA,21.191,0.609,44.12193,-68.72057,3.7,6.25,11.7,766.9,1
7/15/20,09:17:40,0,stonington far,0.06,0,5093.6,0.609,5531.5,103.2,106.2,9.01,0.866,2.98,5493.3,-0.25,1.78,3571,1.206,NA,NA,21.19,0.601,44.12193,-68.72057,3.5,6.25,11.7,767.1,1
7/15/20,09:17:41,0,stonington far,0.07,0.02,5104.1,0.607,5542.8,103.4,106.4,9.02,0.863,2.98,5504.6,-0.23,1.76,3578,1.206,NA,NA,21.192,0.582,44.12192,-68.7206,3.9,6.25,11.7,767,1
7/15/20,09:17:42,0,stonington far,0.07,0.04,5114.5,0.603,5553.3,103.6,106.6,9.04,0.858,2.99,5515,-0.22,1.73,3585,1.206,NA,NA,21.198,0.57,44.12192,-68.7206,4.1,6.25,11.7,767,1
7/15/20,09:17:43,0,stonington far,0.07,0.05,5122.8,0.583,5560.9,103.7,106.7,9.05,0.829,2.99,5522.6,-0.21,1.7,3590,1.206,NA,NA,21.209,0.248,44.12191,-68.7206,4.6,6.25,11.7,767,1
7/15/20,09:17:44,0,stonington far,0.06,0.05,5135.5,0.541,5572.1,103.7,106.8,9.05,0.77,3,5534,-0.2,1.66,3597,1.206,NA,NA,21.234,0.092,44.12191,-68.7206,5.3,6.25,11.7,767,1
7/15/20,09:17:45,0,stonington far,0.06,0.04,5156.1,0.501,5588.7,104,107,9.06,0.713,3.01,5550.9,-0.19,1.62,3608,1.206,NA,NA,21.276,0.042,44.12191,-68.72062,5.4,6.25,11.7,766.9,1
7/15/20,09:17:46,0,stonington far,0.06,0.05,5172.6,0.468,5601.3,104.1,107.1,9.07,0.665,3.02,5563.8,-0.18,1.58,3616,1.206,NA,NA,21.318,0.054,44.12191,-68.72062,5.7,6.25,11.7,767,0
7/15/20,09:17:47,0,stonington far,0.07,0.07,5187.4,0.432,5611,104.3,107.3,9.08,0.614,3.02,5574,-0.17,1.56,3623,1.206,NA,NA,21.376,0.035,44.1219,-68.72063,5.3,6.25,11.7,767,0
7/15/20,09:17:48,0,stonington far,0.08,0.07,5204.6,0.407,5621.5,104.5,107.6,9.08,0.579,3.03,5585,-0.16,1.53,3630,1.206,NA,NA,21.443,0.053,44.1219,-68.72063,5.3,6.25,11.7,767,0
7/15/20,09:17:49,0,stonington far,0.08,0.08,5216.9,0.385,5628.2,104.6,107.7,9.09,0.548,3.03,5592.1,-0.17,1.47,3635,1.206,NA,NA,21.487,0.047,44.1219,-68.72063,6,6.25,11.7,767,0
7/15/20,09:17:50,0,stonington far,0.06,0.07,5227.9,0.368,5631.9,104.8,107.9,9.09,0.523,3.03,5596.4,-0.19,1.42,3638,1.206,NA,NA,21.562,0.07,44.1219,-68.72064,5.4,6.25,11.7,766.9,0
7/15/20,09:17:51,0,stonington far,0.07,0.07,5241.2,0.348,5635.4,105,108,9.09,0.495,3.04,5600.7,-0.19,1.39,3640,1.206,NA,NA,21.649,0.092,44.12189,-68.72065,5.4,6.25,11.7,767,0
7/15/20,09:17:52,0,stonington far,0.07,0.07,5241.2,0.338,5628.2,105.1,108.1,9.08,0.481,3.03,5594.1,-0.18,1.37,3636,1.206,NA,NA,21.708,0.099,44.12189,-68.72065,5,6.25,11.7,767,0
7/15/20,09:17:53,0,stonington far,0.08,0.06,200.4,0.327,214.7,105.2,108.2,9.24,0.465,0.1,213.4,-0.21,1.34,139,1.206,NA,NA,21.795,0.102,44.12189,-68.72066,5.1,6.25,11.7,767,0
7/15/20,09:17:54,0,stonington far,0.08,0.07,5244.8,0.314,5611.7,105.1,108.2,9.06,0.447,3.02,5579.3,-0.24,1.3,3627,1.206,NA,NA,21.87,0.102,44.12189,-68.72066,4.8,6.25,11.7,767.1,0
7/15/20,09:17:55,0,stonington far,0.09,0.06,5236.9,0.307,5595.4,105,108,9.04,0.437,3.01,5563.7,-0.29,1.25,3616,1.206,NA,NA,21.925,0.102,44.12189,-68.72066,4.5,6.25,11.7,767,0
7/15/20,09:17:56,0,stonington far,0.09,0.06,5220.1,0.297,5572.2,104.8,107.9,9.02,0.422,3,5541,-0.32,1.2,3602,1.206,NA,NA,21.973,0.103,44.12188,-68.72067,4.2,6.25,11.7,767,0
7/15/20,09:17:57,0,stonington far,0.08,0.07,5200.9,0.288,5547.7,104.7,107.7,9,0.409,2.99,5516.9,-0.37,1.13,3586,1.206,NA,NA,22,0.101,44.12188,-68.72068,4.2,6.25,11.7,767,0
7/15/20,09:17:58,0,stonington far,0.08,0.06,5222.5,0.282,5569.1,104.6,107.6,8.99,0.401,3,5538.4,-0.41,1.09,3600,1.206,NA,NA,22.014,0.103,44.12188,-68.72068,4.2,6.25,11.7,767,0
7/15/20,09:17:59,0,stonington far,0.06,0.06,5203.6,0.275,5548.8,104.2,107.3,8.96,0.392,2.99,5518.2,-0.46,1.05,3587,1.206,NA,NA,22.015,0.101,44.12187,-68.7207,4.3,6.25,11.7,767,0
7/15/20,09:18:00,0,stonington far,0.06,0.05,5212.2,0.267,5558.9,104,107,8.94,0.38,2.99,5528.2,-0.48,1.03,3593,1.206,NA,NA,22.005,0.101,44.12187,-68.7207,4.4,6.25,11.7,767,0
7/15/20,09:18:01,0,stonington far,0.06,0.05,5211.4,0.262,5560.6,103.8,106.8,8.92,0.373,2.99,5529.7,-0.53,1.02,3594,1.206,NA,NA,21.987,0.101,44.12187,-68.7207,4.3,6.25,11.7,767,0
7/15/20,09:18:02,0,stonington far,0.06,0.05,5211.1,0.257,5563.3,103.6,106.6,8.9,0.366,3,5532.1,-0.57,1.01,3596,1.206,NA,NA,21.958,0.102,44.12188,-68.72072,4.1,6.25,11.7,767,0
7/15/20,09:18:03,0,stonington far,0.05,0.03,5210.9,0.251,5567.5,103.3,106.4,8.89,0.357,3,5535.9,-0.6,0.99,3598,1.206,NA,NA,21.926,0.101,44.12188,-68.72073,3.9,6.25,11.7,767,0
7/15/20,09:18:04,0,stonington far,0.05,0.02,5210,0.247,5570.7,103.2,106.2,8.88,0.352,3,5538.8,-0.64,1.01,3600,1.206,NA,NA,21.887,0.1,44.12188,-68.72073,4.1,6.25,11.7,767,0
7/15/20,09:18:05,0,stonington far,0.05,0.03,5210,0.242,5575.8,103,106,8.87,0.344,3,5543.5,-0.65,1,3603,1.206,NA,NA,21.85,0.1,44.12188,-68.72075,4.2,6.25,11.7,767,0
7/15/20,09:18:06,0,stonington far,0.05,0.05,5210,0.237,5580.5,102.9,105.9,8.87,0.337,3,5547.8,-0.67,1,3606,1.206,NA,NA,21.807,0.1,44.12188,-68.72076,3.9,6.25,11.7,767,0
7/15/20,09:18:07,0,stonington far,0.05,0.05,5209.9,0.234,5585.8,102.8,105.8,8.87,0.333,3.01,5552.6,-0.69,0.99,3609,1.206,NA,NA,21.769,0.101,44.12188,-68.72076,4.3,6.25,11.7,767,0
7/15/20,09:18:08,0,stonington far,0.05,0.05,5208.3,0.23,5588.5,102.7,105.7,8.87,0.328,3.01,5554.9,-0.69,1.02,3611,1.206,NA,NA,21.728,0.102,44.12188,-68.72077,4.4,6.25,11.7,766.9,0
7/15/20,09:18:09,0,stonington far,0.05,0.05,5207,0.226,5591.8,102.7,105.6,8.87,0.321,3.01,5557.9,-0.68,1.01,3613,1.206,NA,NA,21.695,0.105,44.12188,-68.72077,4.4,6.25,11.7,767,0
7/15/20,09:18:10,0,stonington far,0.04,0.06,5207.5,0.223,5595.9,102.6,105.6,8.87,0.318,3.01,5561.7,-0.7,0.99,3615,1.206,NA,NA,21.662,0.102,44.12188,-68.72077,4.7,6.25,11.7,767,0
7/15/20,09:18:11,0,stonington far,0.04,0.06,5211.4,0.214,5603.7,102.6,105.6,8.88,0.305,3.02,5569.2,-0.71,0.98,3620,1.206,NA,NA,21.636,0.101,44.12188,-68.72079,4.7,6.25,11.7,767,0
7/15/20,09:18:12,0,stonington far,0.03,0.06,5212.8,0.199,5608,102.6,105.6,8.88,0.282,3.02,5573.2,-0.7,0.95,3623,1.206,NA,NA,21.612,0.101,44.12188,-68.72079,4.5,6.25,11.7,767,0
7/15/20,09:18:13,0,stonington far,0.02,0.07,5213.7,0.188,5611.5,102.7,105.6,8.89,0.268,3.02,5576.5,-0.68,0.93,3625,1.206,NA,NA,21.594,0.102,44.12188,-68.72079,4.7,6.25,11.7,767,0
7/15/20,09:18:14,0,stonington far,0.02,0.08,5213.1,0.173,5612.8,102.6,105.6,8.89,0.246,3.02,5577.7,-0.65,0.9,3625,1.206,NA,NA,21.576,0.108,44.12187,-68.7208,5,6.25,11.7,767,0
7/15/20,09:18:15,0,stonington far,0.02,0.07,5212.2,0.158,5613.8,102.6,105.6,8.89,0.224,3.02,5578.5,-0.64,0.9,3626,1.206,NA,NA,21.562,0.115,44.12187,-68.7208,5.9,6.25,11.7,767,0
7/15/20,09:18:16,0,stonington far,0.01,0.07,5211.4,0.147,5614.6,102.6,105.6,8.89,0.21,3.02,5579.2,-0.62,0.9,3626,1.206,NA,NA,21.547,0.107,44.12187,-68.7208,5.6,6.25,11.7,767,0
7/15/20,09:18:17,0,stonington far,0.01,0.05,5211.4,0.135,5616.4,102.6,105.6,8.9,0.191,3.02,5580.8,-0.62,0.9,3628,1.206,NA,NA,21.534,0.104,44.12187,-68.72081,5,6.25,11.7,767,0
7/15/20,09:18:18,0,stonington far,-0.01,0.04,5211.5,0.118,5618,102.6,105.6,8.9,0.168,3.03,5582.3,-0.62,0.87,3628,1.206,NA,NA,21.521,0.154,44.12187,-68.72081,5.2,6.25,11.7,767,0
7/15/20,09:18:19,0,stonington far,-0.01,0.02,5211.1,0.11,5619,102.6,105.6,8.9,0.156,3.03,5583.2,-0.61,0.84,3629,1.206,NA,NA,21.51,0.159,44.12187,-68.72083,5.8,6.25,11.7,766.9,0
7/15/20,09:18:20,0,stonington far,0,0.01,5210.8,0.098,5620,102.6,105.6,8.9,0.139,3.03,5584.1,-0.62,0.82,3630,1.206,NA,NA,21.499,0.161,44.12187,-68.72083,5.7,6.25,11.7,767,0
7/15/20,09:18:21,0,stonington far,0,0,5211,0.098,5621.5,102.6,105.6,8.9,0.139,3.03,5585.5,-0.64,0.81,3631,1.206,NA,NA,21.49,0.158,44.12186,-68.72083,5.6,6.25,11.7,767,0
7/15/20,09:18:22,0,stonington far,0,-0.01,5211.5,0.101,5623,102.6,105.6,8.9,0.144,3.03,5586.9,-0.66,0.79,3631,1.206,NA,NA,21.481,0.174,44.12186,-68.72083,5.4,6.25,11.7,767,0
7/15/20,09:18:23,0,stonington far,0.01,-0.01,5211.1,0.105,5623.6,102.6,105.6,8.9,0.15,3.03,5587.4,-0.68,0.77,3632,1.206,NA,NA,21.474,0.213,44.12187,-68.72084,5.8,6.25,11.7,767,0
7/15/20,09:18:24,0,stonington far,0.01,-0.03,5207.5,0.11,5620.5,102.6,105.6,8.9,0.157,3.03,5584.3,-0.71,0.77,3630,1.206,NA,NA,21.467,0.25,44.12187,-68.72084,6.1,6.25,11.7,766.8,0
7/15/20,09:18:25,0,stonington far,0.01,-0.04,5205.5,0.117,5619.2,102.6,105.5,8.9,0.166,3.03,5582.9,-0.75,0.75,3629,1.206,NA,NA,21.461,0.265,44.12187,-68.72086,5.8,6.25,11.7,767,0
7/15/20,09:18:26,0,stonington far,0,-0.03,5203.7,0.123,5618.1,102.5,105.5,8.9,0.175,3.03,5581.7,-0.78,0.73,3628,1.206,NA,NA,21.454,0.268,44.12187,-68.72086,5.8,6.25,11.7,766.9,0
7/15/20,09:18:27,0,stonington far,0,-0.03,5202.8,0.129,5617.9,102.5,105.5,8.9,0.183,3.03,5581.5,-0.79,0.71,3628,1.206,NA,NA,21.448,0.267,44.12187,-68.72086,6,6.25,11.7,767,0
7/15/20,09:18:28,0,stonington far,0,-0.02,5202.5,0.133,5618.2,102.5,105.5,8.9,0.189,3.03,5581.8,-0.81,0.73,3628,1.206,NA,NA,21.441,0.26,44.12187,-68.72087,6.2,6.25,11.7,767,0
7/15/20,09:18:29,0,stonington far,0.01,-0.01,5202.3,0.137,5618.8,102.5,105.5,8.9,0.195,3.03,5582.3,-0.81,0.74,3628,1.206,NA,NA,21.436,0.247,44.12187,-68.72087,5.9,6.25,11.7,767,0
7/15/20,09:18:30,0,stonington far,0.01,0,5202,0.139,5619,102.5,105.5,8.9,0.198,3.03,5582.5,-0.81,0.73,3629,1.206,NA,NA,21.431,0.213,44.12187,-68.72087,6.2,6.25,11.7,767,0
7/15/20,09:18:31,0,stonington far,0,0.01,5201.6,0.139,5619.2,102.5,105.5,8.9,0.198,3.03,5582.6,-0.81,0.75,3629,1.206,NA,NA,21.427,0.112,44.12188,-68.72087,6,6.25,11.7,766.9,0
7/15/20,09:18:32,0,stonington far,-0.01,0.03,5201.3,0.139,5619.3,102.5,105.5,8.9,0.198,3.03,5582.7,-0.82,0.75,3629,1.206,NA,NA,21.422,0.104,44.12187,-68.72088,5.9,6.25,11.7,766.9,0
7/15/20,09:18:33,0,stonington far,-0.01,0.03,5201,0.139,5619.5,102.5,105.5,8.9,0.198,3.03,5582.9,-0.82,0.76,3629,1.206,NA,NA,21.419,0.099,44.12188,-68.72088,5.9,6.25,11.7,767,0
7/15/20,09:18:34,0,stonington far,0,0.04,5200.7,0.139,5619.7,102.5,105.5,8.9,0.198,3.03,5582.9,-0.82,0.75,3629,1.206,NA,NA,21.415,0.1,44.12188,-68.72089,5.4,6.25,11.7,767,0
7/15/20,09:18:35,0,stonington far,0,0.04,5200.7,0.139,5620.1,102.5,105.4,8.9,0.198,3.03,5583.4,-0.83,0.76,3629,1.206,NA,NA,21.412,0.1,44.12188,-68.72089,5.5,6.25,11.7,766.9,0
7/15/20,09:18:36,0,stonington far,0,0.04,5200.7,0.139,5620.4,102.5,105.4,8.9,0.198,3.03,5583.7,-0.81,0.76,3629,1.206,NA,NA,21.409,0.101,44.12188,-68.7209,5,6.25,11.7,767,0
7/15/20,09:18:37,0,stonington far,0.01,0.04,5201.1,0.139,5621.2,102.5,105.4,8.9,0.198,3.03,5584.4,-0.82,0.77,3630,1.206,NA,NA,21.406,0.101,44.12188,-68.7209,5.7,6.25,11.7,766.9,0
7/15/20,09:18:38,0,stonington far,0.01,0.04,5201,0.139,5621.3,102.5,105.4,8.9,0.198,3.03,5584.5,-0.83,0.79,3630,1.206,NA,NA,21.404,0.101,44.12188,-68.72091,5.6,6.25,11.7,766.9,0
7/15/20,09:18:39,0,stonington far,0.01,0.03,5201.1,0.139,5621.7,102.5,105.4,8.9,0.198,3.03,5584.8,-0.82,0.79,3630,1.206,NA,NA,21.403,0.1,44.12188,-68.72091,5.3,6.25,11.7,767,0
7/15/20,09:18:40,0,stonington far,0.02,0.04,5201.4,0.139,5622.2,102.5,105.4,8.9,0.198,3.03,5585.3,-0.82,0.78,3630,1.206,NA,NA,21.401,0.1,44.12188,-68.72092,5.4,6.25,11.7,767,0
7/15/20,09:18:41,0,stonington far,0.02,0.03,5201.5,0.139,5622.4,102.5,105.4,8.9,0.198,3.03,5585.5,-0.78,0.82,3631,1.206,NA,NA,21.4,0.099,44.12189,-68.72092,5.3,6.25,11.7,766.9,0
7/15/20,09:18:42,0,stonington far,0.02,0.03,7.1,0.139,7.7,102.4,105.4,9.06,0.198,0,7.6,-0.74,0.95,5,1.206,NA,NA,21.4,0.1,44.12189,-68.72092,5.6,6.25,11.7,767,0
7/15/20,09:18:43,0,stonington far,0.03,0.05,5.9,0.139,6.4,102.3,105.3,9.05,0.198,0,6.3,-0.7,1.01,4,1.206,NA,NA,21.399,0.099,44.12189,-68.72092,5.5,6.25,11.7,767,0
7/15/20,09:18:44,0,stonington far,0.03,0.06,5.8,0.139,6.3,102.2,105.2,9.04,0.198,0,6.2,-0.68,1.03,4,1.206,NA,NA,21.393,0.101,44.12189,-68.72092,5.7,6.25,11.7,767,0
7/15/20,09:18:45,0,stonington far,0.03,0.08,5.6,0.139,6,102,104.9,9.02,0.198,0,6,-0.66,1.07,4,1.206,NA,NA,21.383,0.101,44.12189,-68.72093,5.6,6.25,11.7,767,0
7/15/20,09:18:46,0,stonington far,0.04,0.13,5.1,0.139,5.5,98.1,101,8.69,0.198,0,5.5,-0.62,1.08,4,1.206,NA,NA,21.365,0.101,44.12189,-68.72093,5.4,6.25,11.7,767,0
7/15/20,09:18:47,0,stonington far,0.15,0.23,4.6,0.139,5,98.2,101.1,8.69,0.197,0,5,-0.57,1.13,3,1.206,NA,NA,21.344,0.101,44.12189,-68.72094,5.6,6.25,11.7,766.9,0
7/15/20,09:18:48,0,stonington far,0.31,0.49,4.6,0.139,5,84.2,86.6,7.46,0.197,0,4.9,-0.47,1.28,3,1.206,NA,NA,21.31,0.101,44.12189,-68.72094,5.8,6.25,11.7,767,0
7/15/20,09:18:49,0,stonington far,0.36,0.5,4.6,0.143,5.2,85.3,87.7,7.8,0.203,0,5.2,-0.48,1.34,3,1.206,NA,NA,19.153,0.28,44.12188,-68.72094,5.9,6.25,11.7,767,0
7/15/20,09:18:50,0,stonington far,0.38,0.52,40426.6,0.153,47143.8,90.4,93,8.47,0.217,30.33,46599.9,-0.48,1.38,30290,1.206,NA,NA,17.921,0.525,44.12188,-68.72095,6,6.25,11.7,767,0
7/15/20,09:18:51,0,stonington far,0.41,0.55,40472.8,0.16,48238.8,93.4,96.1,7.43,0.232,31.07,47626.2,-0.48,1.42,30957,1.206,NA,NA,17.136,0.501,44.12188,-68.72095,5.9,6.25,11.7,767,0
7/15/20,09:18:52,0,stonington far,0.42,0.57,40349.3,0.171,48451.2,93.9,96.7,7.54,0.248,31.2,47818,-0.48,1.46,31082,1.206,NA,NA,16.785,0.538,44.12188,-68.72094,6.1,6.25,11.7,766.9,0
7/15/20,09:18:53,0,stonington far,0.45,0.56,40418.2,0.184,48917.7,95.1,97.9,7.66,0.267,31.52,48260.1,-0.48,1.5,31369,1.206,NA,NA,16.493,0.517,44.12188,-68.72094,5.9,6.25,11.7,766.8,0
7/15/20,09:18:54,0,stonington far,0.43,0.54,40382.8,0.193,49168.4,95.4,98.1,7.71,0.282,31.69,48494,-0.47,1.52,31521,1.206,NA,NA,16.212,0.514,44.12188,-68.72094,5.9,6.25,11.7,766.8,0
7/15/20,09:18:55,0,stonington far,0.44,0.53,40357.8,0.204,49418.5,95.7,98.5,7.77,0.297,31.85,48728.2,-0.47,1.54,31673,1.206,NA,NA,16.006,0.512,44.12188,-68.72094,5.3,6.25,11.7,766.9,0
7/15/20,09:18:56,0,stonington far,0.45,0.53,40350.2,0.213,49630.2,96.1,98.9,7.83,0.31,32,48927.4,-0.46,1.58,31803,1.206,NA,NA,15.798,0.493,44.12188,-68.72094,5,6.25,11.7,766.9,0
7/15/20,09:18:57,0,stonington far,0.42,0.37,40344.5,0.225,49839,96.5,99.3,7.88,0.327,32.14,49124.2,-0.46,1.6,31931,1.206,NA,NA,15.643,0.521,44.12188,-68.72094,4.9,6.25,11.7,766.9,0
7/15/20,09:18:58,0,stonington far,0.27,0.27,40343.4,0.232,50003.2,96.8,99.6,7.93,0.338,32.25,49279.3,-0.46,1.64,32032,1.206,NA,NA,15.488,0.476,44.12188,-68.72095,5.2,6.25,11.7,766.9,0
7/15/20,09:18:59,0,stonington far,0.21,0.22,40337,0.242,50155.3,97.1,99.9,7.97,0.353,32.35,49422.8,-0.45,1.69,32125,1.206,NA,NA,15.375,0.545,44.12188,-68.72095,5,6.25,11.7,766.8,0
7/15/20,09:19:00,0,stonington far,0.21,0.23,40336.5,0.25,50276,97.4,100.3,8,0.364,32.43,49537,-0.48,1.58,32199,1.206,NA,NA,15.263,0.461,44.12188,-68.72095,5.3,6.25,11.7,766.8,0
7/15/20,09:19:01,0,stonington far,0.22,0.23,40336,0.259,50394.7,97.7,100.5,8.04,0.377,32.51,49649.4,-0.51,1.47,32272,1.206,NA,NA,15.179,0.54,44.12188,-68.72095,5.2,6.25,11.7,766.7,0
7/15/20,09:19:02,0,stonington far,0.22,0.22,40335.2,0.266,50483.2,97.9,100.8,8.07,0.387,32.57,49733.2,-0.52,1.42,32327,1.206,NA,NA,15.097,0.485,44.12188,-68.72096,4.8,6.25,11.7,766.8,0
7/15/20,09:19:03,0,stonington far,0.21,0.21,40334.4,0.273,50572.6,98.1,101,8.09,0.397,32.63,49817.9,-0.55,1.43,32382,1.206,NA,NA,15.033,0.517,44.12188,-68.72096,4.7,6.25,11.7,766.8,0
7/15/20,09:19:04,0,stonington far,0.2,0.2,40332.8,0.278,50641.5,98.4,101.2,8.12,0.404,32.68,49883.1,-0.57,1.45,32424,1.206,NA,NA,14.969,0.473,44.12187,-68.72097,4.5,6.25,11.7,766.9,0
7/15/20,09:19:05,0,stonington far,0.19,0.19,40331.9,0.286,50757.9,98.5,101.4,8.14,0.416,32.75,49993.5,-0.64,1.46,32496,1.206,NA,NA,14.882,0.567,44.12187,-68.72097,4.8,6.25,11.7,766.9,0
7/15/20,09:19:06,0,stonington far,0.19,0.19,40331.1,0.29,50947.9,98.7,101.6,8.18,0.423,32.88,50173.8,-0.71,1.41,32613,1.206,NA,NA,14.71,0.463,44.12187,-68.72097,4.8,6.25,11.7,766.8,0
7/15/20,09:19:07,0,stonington far,0.2,0.19,40327.8,0.3,51121.7,99.1,102,8.22,0.438,33,50338.7,-0.74,1.41,32720,1.206,NA,NA,14.588,0.546,44.12186,-68.72099,4.7,6.25,11.7,766.8,0
7/15/20,09:19:08,0,stonington far,0.2,0.18,40326.9,0.306,51242.4,99.6,102.5,8.27,0.446,33.08,50453.5,-0.74,1.39,32795,1.206,NA,NA,14.48,0.473,44.12186,-68.72099,5.1,6.25,11.7,766.8,0
7/15/20,09:19:09,0,stonington far,0.2,0.17,40324.7,0.318,51346.2,99.9,102.8,8.32,0.463,33.15,50552.1,-0.75,1.39,32859,1.206,NA,NA,14.408,0.539,44.12186,-68.72099,4.7,6.25,11.7,766.9,0
7/15/20,09:19:10,0,stonington far,0.19,0.16,40325.3,0.327,51419.2,100.3,103.2,8.36,0.477,33.2,50621.6,-0.75,1.38,32904,1.206,NA,NA,14.344,0.468,44.12185,-68.72099,4.8,6.25,11.7,766.9,0
7/15/20,09:19:11,0,stonington far,0.18,0.16,40324.2,0.34,51481.4,100.6,103.6,8.39,0.496,33.24,50680.8,-0.77,1.39,32943,1.206,NA,NA,14.301,0.511,44.12185,-68.721,4.5,6.25,11.7,766.9,0
7/15/20,09:19:12,0,stonington far,0.17,0.16,40325.1,0.35,51528,101,103.9,8.42,0.51,33.27,50725.2,-0.77,1.4,32971,1.206,NA,NA,14.261,0.503,44.12185,-68.721,4.8,6.25,11.7,767,0
7/15/20,09:19:13,0,stonington far,0.18,0.16,40324.3,0.361,51568.8,101.2,104.2,8.45,0.526,33.3,50764,-0.78,1.4,32997,1.206,NA,NA,14.233,0.51,44.12184,-68.72101,4.6,6.25,11.7,767,0
7/15/20,09:19:14,0,stonington far,0.19,0.18,40323.7,0.371,51598.9,101.5,104.4,8.47,0.54,33.32,50792.7,-0.78,1.41,33015,1.206,NA,NA,14.206,0.497,44.12184,-68.72101,4.5,6.25,11.7,766.8,0
7/15/20,09:19:15,0,stonington far,0.19,0.19,40321.6,0.383,51627.1,101.7,104.7,8.5,0.559,33.34,50819.5,-0.78,1.43,33033,1.206,NA,NA,14.182,0.485,44.12184,-68.72101,4.5,6.25,11.7,766.8,0
7/15/20,09:19:16,0,stonington far,0.19,0.21,40321.3,0.394,51648.9,102,104.9,8.52,0.574,33.35,50840.2,-0.78,1.42,33046,1.206,NA,NA,14.165,0.511,44.12183,-68.72102,4.5,6.25,11.7,766.9,0
7/15/20,09:19:17,0,stonington far,0.19,0.22,40320.2,0.405,51669.2,102.2,105.1,8.54,0.59,33.37,50859.5,-0.77,1.41,33059,1.206,NA,NA,14.149,0.513,44.12183,-68.72102,4.7,6.25,11.7,766.9,0
7/15/20,09:19:18,0,stonington far,0.19,0.23,40320.3,0.414,51687.5,102.4,105.3,8.56,0.603,33.38,50876.9,-0.76,1.41,33070,1.206,NA,NA,14.137,0.479,44.12183,-68.72102,4.7,6.25,11.7,766.9,0
7/15/20,09:19:19,0,stonington far,0.2,0.23,40319.9,0.425,51700.1,102.5,105.5,8.57,0.62,33.39,50888.9,-0.76,1.41,33078,1.206,NA,NA,14.125,0.528,44.12182,-68.72103,4.9,6.25,11.7,767,0
7/15/20,09:19:20,0,stonington far,0.21,0.24,40320,0.435,51712.3,102.7,105.7,8.59,0.634,33.4,50900.6,-0.74,1.41,33085,1.206,NA,NA,14.117,0.464,44.12181,-68.72104,5,6.25,11.7,766.9,0
7/15/20,09:19:21,0,stonington far,0.22,0.25,40320,0.446,51721.7,102.8,105.8,8.6,0.65,33.4,50909.5,-0.74,1.41,33091,1.206,NA,NA,14.109,0.482,44.12181,-68.72104,5,6.25,11.7,767,0
7/15/20,09:19:22,0,stonington far,0.23,0.26,40320.6,0.454,51732.5,102.9,105.9,8.61,0.662,33.41,50919.9,-0.72,1.44,33098,1.206,NA,NA,14.102,0.459,44.12181,-68.72105,5.5,6.25,11.7,766.8,0
7/15/20,09:19:23,0,stonington far,0.23,0.26,40321,0.465,51741.2,103,106,8.62,0.678,33.42,50928.1,-0.7,1.43,33103,1.206,NA,NA,14.095,0.492,44.1218,-68.72105,5.6,6.25,11.7,767,0
7/15/20,09:19:24,0,stonington far,0.23,0.26,40321.8,0.476,51750.3,103.1,106.1,8.63,0.695,33.42,50936.9,-0.69,1.43,33109,1.206,NA,NA,14.089,0.491,44.1218,-68.72105,5.6,6.25,11.7,767,0
7/15/20,09:19:25,0,stonington far,0.23,0.27,40320.5,0.485,51754.8,103.2,106.2,8.63,0.706,33.43,50941.1,-0.68,1.44,33112,1.206,NA,NA,14.084,0.431,44.12179,-68.72106,6,6.25,11.7,767,0
7/15/20,09:19:26,0,stonington far,0.24,0.26,40318.9,0.495,51760,103.3,106.3,8.64,0.721,33.43,50946,-0.67,1.46,33115,1.206,NA,NA,14.078,0.49,44.12179,-68.72107,5.7,6.25,11.7,767,0
